Index,Output,Orbital Period,Transition Duration,Transition Depth,Planet Rad,Planet Eqbm Temp,Stellar Effective Temp,Stellar log g,Stellar Rad,ra,dec,,,,,
15478,0,8.9066251,1.9618338,2178.833634,7.1574108,1083.043104,5829.6,4.1,1.51595,19.461136,0.346971,,,,,
15479,0,7.06181,5.853,22745.5,24.7848,1443,5818.3,4.4,1.49,24.172722,-31.670795,,,,,
15480,0,14.20489,4.924,8761.57,12.4595,1235,6316.3,4.3,1.21,26.376875,-51.296821,,,,,
15481,0,9.77742,6.713,6740,35.6978,1304,4513,4.33,2.87,24.216097,-39.142583,,,,,
15482,0,6.7391601,2.537,3040,30.8876,2416,10341,3.8,3.39,119.533518,-60.780499,,,,,
15483,0,0.556109,1.096708,172.860189,1.609049,2481.915671,5670.45,4.16644,1.18329,108.568016,-74.970528,,,,,
15484,0,6.58454,3.395,5500.94,10.544,1664,8829,3.91,1.23434,98.123772,-3.54484,,,,,
15485,0,0.56708,1.253,980,29.9735,2166,5274,4.33,9.78,104.479884,5.748028,,,,,
15486,0,2.3552639,1.033,912,8.10129,1432,7069,3.88,2.37,89.16524,14.785575,,,,,
15487,0,2.7809,1.803,2990,56.3202,3566,11246,4.33,5.45,93.921031,11.832621,,,,,
15488,0,20.4276727,5.1878327,2988.502078,19.9576585,1611.619274,8844,3.76,3.25795,101.693856,-6.144778,,,,,
15489,0,3.96643,2.025,828.371,5.99981,1227,6565.2,4.09,1.9,96.666044,13.29938,,,,,
15490,0,1.83485,2.673,1200,5.90327,2215,6466,4.11,1.68,106.649775,-53.546434,,,,,
15491,0,4.99915,5.256,684.271,2.28122,1235,4696,4.33,0.79,93.122299,-16.792043,,,,,
15492,0,4.3433389,4.514,1100,24.4433,4366,9900,3.68,3.83,96.793934,-4.7801,,,,,
15493,0,0.76189,1.904,190,1.50503,2496,5998,4.39,1.11,94.205654,-2.92914,,,,,
15494,0,1.2980202,3.007,250,2.58794,2487,6128,4.08,1.62,98.59774,8.413625,,,,,
15495,0,4.088722,7.352,6000,19.7649,2388,5652,4.32,2.74,104.480707,-9.924849,,,,,
15496,0,3.9043855,3.525,255,1.80937,1498,6059.06,4.29,1.31,251.362526,-71.839588,,,,,
15497,0,2.3374921,2.279,760,4.00659,1556,5963.4,3.65,1.54,48.726093,-44.961855,,,,,
15498,0,2.3250156,1.775,1130,10.7275,1882,5753,3.83,2.05,68.803771,-51.396562,,,,,
15499,0,29.17362,8.075,5558.85,15.4676,1002,5493.2,3.92,1.89,105.956649,-60.297493,,,,,
15500,0,1.1140067,3.072,410,6.34675,2501,5614,3.5,2.94,71.799228,-68.985641,,,,,
15501,0,19.2998,3.17,1864.78,10.544,565,3818,4.33,1.23434,110.312488,-73.453234,,,,,
15502,0,9.46516,3.951,10952.3,10.544,842,4120,4.33,1.23434,110.890427,-79.504188,,,,,
15503,0,3.2744665,1.5496651,918.0803144,4.0297948,1404.979119,6049,4.3,1.2460999,50.036337,-45.061851,,,,,
15504,0,13.17741,2.75,1750,49.318,717,5027.7,4.33,10.05,113.047662,-68.012289,,,,,
15505,0,2.5852,1.963,290,4.66502,1622,6639,3.73,2.66,89.730768,-79.743374,,,,,
15506,0,30.57908,6.297,12972.8,14.1152,837,5848,4.35,1.13,112.599235,-71.595463,,,,,
15507,0,2.23294,2.032,16930,15.959056,1183.014,4814,4.51946,0.804149,96.248202,-59.804574,,,,,
15508,0,0.27664,0.72,15669.3,24.4651,3104,5341.6,4.09,1.78,58.896845,-2.505949,,,,,
15509,0,6.0588453,4.084,2740,35.2541,2249,7011,3.51,3.6,63.811095,14.944839,,,,,
15510,0,6.1253092,1.992,39400,22.9909,777,5008.3,4.33,1.05,92.833906,-51.466622,,,,,
15511,0,1.3228701,1.589,720,2.50355,1530,5136.1,4.33,0.84,79.101853,-15.512686,,,,,
15512,0,2.96845,3.707,17064.8,20.1857,1554,5761.5,4.35,1.4,67.551337,5.298825,,,,,
15513,0,2.96844,3.663,13028,19.3343,1559,5772,4.1,1.54,67.552495,5.298431,,,,,
15514,0,1.6375303,1.606,770,5.03673,1526,5888.8,3.99,1.72,76.081839,-20.731341,,,,,
15515,0,17.95473,3.139,5962.04,14.9952,1079,6029.5,4.22,1.77,75.360839,-22.382135,,,,,
15516,0,0.8317937,1.875,200,2.64673,3518,8897,4.27,1.82,79.432431,-0.370122,,,,,
15517,0,1.54104,1.686,30644.8,10.544,2884,8264,4.09,1.23434,114.012456,4.715116,,,,,
15518,0,1.6187107,4.739749,1352.169797,12.5948602,3253.506931,9385,4.12,2.22468,107.59809,-5.432679,,,,,
15519,0,4.79586,2.132,26891.1,23.4129,1227,5782.5,4.37,1.3,127.178328,4.038553,,,,,
15520,0,4.06269,4.299,4210,10.544,1183.014,5800.55,4.33,1.23434,117.712497,-21.015735,,,,,
15521,0,0.60274,1.834,16763.6,11.8344,3246,5146.2,4.61,0.83,109.106905,-8.329732,,,,,
15522,0,1.37101,2.379,1561.43,4.99178,3193,5947.5,4.22,1.15,109.056276,-9.893473,,,,,
15523,0,1.7393631,3.6069028,428.8811939,5.1189079,2661.589098,7051,3.87,2.40368,117.084021,-57.236311,,,,,
15524,0,2.80944,3.151,1606.43,10.544,1340,4968.3,4.33,1.23434,116.914289,11.980797,,,,,
15525,0,2.3960724,4.53,680,3.54571,2153,5743,4.18,1.37,107.42144,-11.328877,,,,,
15526,0,2.67425,3.779,1920,178.665,1942,4770,4.33,36.51,115.280389,-26.070939,,,,,
15527,0,1.27997,2.425,790,285.674,1229,3435,4.33,102.03,109.950322,-11.942687,,,,,
15528,0,2.8259491,2.409,2206,8.56637,2271,8192,4.21,1.84,116.274911,-17.17511,,,,,
15529,0,1.97353,2.169,867.428,10.544,766,2828,4.33,1.23434,121.185099,-41.559812,,,,,
15530,0,3.1510408,2.9657375,2025.107272,297.1117262,1745.550878,4240,4.33,49.1612,117.470237,-16.023413,,,,,
15531,0,2.78102,1.657,748.64,2.23876,905,4538,4.33,0.74,105.063071,-2.347448,,,,,
15532,0,1.10578,1.87,672.523,7.4741,1900,5650.4,4.32,2.62,111.766458,-7.129696,,,,,
15533,0,1.3387555,3.2413088,357.2449276,4.1672558,2163.4528,5322,3.82,1.96337,114.420797,-7.33674,,,,,
15534,0,1.6038093,2.253,1190.678295,4.6692325,2004.213921,6711,4.25,1.48129,117.113226,-28.204828,,,,,
15535,0,6.3037582,3.757,1700,13.147,1798,8502,3.78,3.08,106.405063,-11.979855,,,,,
15536,0,7.3816254,4.696,2546,10.544,2740,9260.2,4.08,1.23434,114.864422,-32.903754,,,,,
15537,0,7.52118,6.133,50623.3,12.9114,1841,6184.6,4.11,0.52,104.87593,-4.812169,,,,,
15538,0,8.76905,3.504,14361,21.0089,1341,5906.8,4.22,1.59,111.644015,7.01633,,,,,
15539,0,5.2146757,4.9830634,3754.150648,14.4476769,1607.354148,6080,3.78,2.27,100.9257,-30.491967,,,,,
15540,0,4.30438,3.037,672.002,13.7564,1319,6056.9,4.17,4.82,113.424039,-30.996054,,,,,
15541,0,4.76516,2.892,647.689,10.544,1911,9412.5,4.33,1.23434,112.616704,-26.080682,,,,,
15542,0,2.396722,3.9453168,384.8985474,3.8384486,2847.213599,10393,4.32,1.87739,115.046333,-9.084269,,,,,
15543,0,3.4438,2.572,7260.75,10.544,1708,4805.2,4.33,1.23434,110.811443,5.56285,,,,,
15544,0,14.5378,6.826,4040,16.0523,1183.014,8007,4.33,2.05,119.349948,-19.516015,,,,,
15545,0,8.4134856,3.5568334,17479.60533,20.5106959,857.7314308,5786,4.52,0.926261,121.319521,-59.579798,,,,,
15546,0,0.941436,1.3606996,339.9126618,4.529209,3641.626449,8322,4.01,2.34986,118.319555,-14.218823,,,,,
15547,0,1.5078959,2.759,1839,5.53091,2762,6635,4.35,1.3,118.864086,-58.22206,,,,,
15548,1,1.4303699,1.6165994,18960.71229,13.1874503,1525.904809,5600,4.48851,0.890774,318.737012,-55.871863,,,,,
15549,1,4.4119378,3.65,15062,15.4706,1408,6280,4.32092,1.21,87.139821,-63.988329,,,,,
15550,1,3.547854,3.494333,10424.3718,14.581841,1504.858953,6351,4.22896,1.4,312.457488,-24.428694,,,,,
15551,1,4.0872956,5.586113,3572.17125,13.6237732,1755.076738,6036,3.93359,2.2186699,319.949697,-58.148933,,,,,
15552,1,2.1805277,2.969175,16340.13532,16.808853,1654.404068,6599,4.21017,1.2714601,253.768848,-28.710584,,,,,
15553,1,2.1846669,2.86528,11708.02285,13.7028527,1549.44098,5630,4.37759,1.23824,337.457824,-48.003099,,,,,
15554,1,3.7354838,4.142,17030,21.2315,1670,6650,4.1639,1.57,239.962248,-28.061794,,,,,
15555,1,2.8493825,3.567,8049,16.3869,1864,6900,4.438,1.77,68.959816,-64.027039,,,,,
15556,1,2.160344,1.828854,19357.99299,22.503541,1183.014,5780,4.32928,1.2,286.36675,-50.06735,,,,,
15557,1,4.606184,3.121643,13793.03487,12.962219,1183.014,5670,4.3925,1.07,285.096517,-54.893341,,,,,
15558,1,3.1316735,2.4579197,14915.69437,9.4995191,890.5622134,4351,4.438,0.76701,288.672005,-59.57935,,,,,
15559,1,3.180362,2.111521,21192.46332,13.446487,1183.014,5498,4.47934,0.92,284.399762,-49.138513,,,,,
15560,1,2.9776446,2.962,13022,14.4339,1461,5703,4.25824,1.22,289.479212,-32.860124,,,,,
15561,1,3.9502008,4.444,13914,20.5357,1570,6153,4.18077,1.71,313.783239,-34.135751,,,,,
15562,1,3.5544026,2.0550535,10164.87534,13.200677,1214.987644,5639,4.37172,1.11499,280.184169,-58.459388,,,,,
15563,1,2.5495611,2.6173308,14921.40219,12.9171288,1337.864515,5659,4.44653,1.03997,294.633694,-55.330269,,,,,
15564,1,3.0440541,2.5984575,22236.01654,12.1086799,1075.318454,5523,4.52192,0.809868,316.96148,-26.09672,,,,,
15565,1,1.3484961,2.4074261,18463.76367,15.8824638,1839.671304,6346,4.38484,1.14759,268.890707,-61.7474,,,,,
15566,1,2.76676,2.6872178,14947.43878,12.2867389,1209.574123,5346,4.48823,0.984866,313.215475,-25.687376,,,,,
15567,1,3.1743504,2.751086,15457.32476,14.9172256,1320.651823,5943,4.42524,1.15706,5.618525,-59.942589,,,,,
15568,1,2.1061569,1.4688934,12142.22385,13.086872,1308.041753,5380,4.4337,0.940697,0.774487,-62.469317,,,,,
15569,1,2.4997996,2.865171,14621.20596,13.8516093,1399.989438,5650,4.28867,1.13732,55.933639,-65.19378,,,,,
15570,1,3.372877,2.63426,17163.60419,14.201803,1270.187448,6050,4.45061,1.02,332.714337,-30.749719,,,,,
15571,1,3.2887898,3.4367717,7005.72479,10.5135877,1338.839265,5800,4.28004,1.24175,63.374706,-69.226593,,,,,
15572,1,4.8878037,2.184,4279,5.29152,810,4757.3,4.56,0.76,297.710176,48.081864,,,,,
15573,1,5.5514888,4.335,9493,15.8043,1482,6403.9,4.16,1.55,161.909027,71.655727,,,,,
15574,1,4.7423709,2.4988145,12650.81104,10.5505922,970.6340996,5377,4.42476,0.877585,6.70264,-56.316102,,,,,
15575,1,1.4810903,4.1588291,6788.514539,20.3402421,3446.021057,9435,4.11,2.28773,307.8599,39.938916,,,,,
15576,1,3.4741012,3.317,15748,21.2912,2084.333087,8894.8,4.38,1.62,294.661413,31.2192,,,,,
15577,1,2.7985802,2.3801043,16708.7152,11.9514993,1089.145817,4920,4.49371,0.906655,357.846434,-70.152862,,,,,
15578,1,1.7635881,3.092,6650,10.544,2608,7986.1,4.33,1.23434,286.971388,46.868246,,,,,
15579,1,2.2552845,2.05,20820,14.688,1348,5787,4.5,0.96,232.146641,66.35871,,,,,
15580,1,3.5862962,3.3710943,5729.324686,16.4747611,1658.39152,5704.8,3.84,2.00441,15.006077,-58.904724,,,,,
15581,1,3.612771,4.142,11794,19.3662,2344,8324,4.28,1.71,304.800032,32.581045,,,,,
15582,1,3.0300715,2.5466671,21794.6137,12.7529892,1077.414594,5242.82,4.52404,0.857369,286.040876,36.632536,,,,,
15583,1,12.72038,2.401,1070,4.96046,705,6212,4.17664,1.48,286.638391,39.487904,,,,,
15584,1,6.238755,3.6178567,373.5681138,2.9728283,1255.46077,6212,4.17664,1.47768,286.638391,39.487904,,,,,
15585,1,1.7208555,1.8346409,10014.25874,13.4646314,1758.399429,5832.83,4.20893,1.33402,286.110305,43.680961,,,,,
15586,1,5.4526479,3.401,7750,14.5502,1271,6509,4.17233,1.57,303.195436,18.104778,,,,,
15587,1,3.0354017,2.8809533,16196.21582,14.1334903,1324.240471,5751,4.35036,1.07224,339.489275,-35.154203,,,,,
15588,1,2.2047452,3.996,6872,17.9781,2634,6532.23,3.96818,1.99,292.24719,47.969543,,,,,
15589,1,6.7900981,6.0786576,2158.173357,9.7548481,1192.256467,6378,4.438,2.00068,287.708814,47.33305,,,,,
15590,1,6.1349783,5.661,3860,13.1383,1509,5828.7,3.84,2.05,203.509956,53.728188,,,,,
15591,1,0.9689927,2.5496309,13532.97102,17.1331258,2332.225901,6430,4.25113,1.41398,314.268523,31.661019,,,,,
15592,1,10.338505,4.242,18162,11.8729,903,5336.96,4.55466,0.84,324.535978,30.488188,,,,,
15593,1,5.3987355,3.127,352,2.25345,1192,5875.23,4.26474,1.26,291.03231,49.040213,,,,,
15594,1,2.8716983,4.668,8568,18.1267,2281,6840,4.05,1.91,216.523825,59.444274,,,,,
15595,1,3.3448312,3.322,13626,21.2012,2277,9364,4.32,1.76,227.270329,-42.704966,,,,,
15596,1,3.8529998,3.225,8913,15.4014,1604,6893.4,4.22,1.57,354.774092,42.465987,,,,,
15597,1,4.4652986,2.502,14440,14.5331,1118,6051.2,4.35,1.18,344.445363,38.674919,,,,,
15598,1,9.9783319,4.2281711,179.2248456,2.0515332,1062.303534,6073.5,4.1,1.47131,336.576123,-18.011665,,,,,
15599,1,2.2222094,2.461,87,1.39527,1864,6594,4.23,1.49,313.511047,72.580646,,,,,
15600,1,2.8997405,1.849,13760,10.0433,1015,5224,4.55801,0.82,206.094014,48.028565,,,,,
15601,1,2.3109689,3.4303821,6829.42365,17.30428,2068.197749,6371,3.94807,1.95411,328.767739,-22.6126,,,,,
15602,1,2.7759678,3.074,13613,15.4018,1761,6140,4.32,1.24,9.573034,42.463096,,,,,
15603,1,2.8791023,2.7497683,11426.61701,12.0920506,1308.697887,5583,4.33946,1.1145999,7.053937,42.061345,,,,,
15604,1,1.4200248,1.431,23730,12.5242,1231,4910,4.57248,0.77,303.38187,65.162331,,,,,
15605,1,3.0929386,0.8776502,254.2319025,1.2815317,950.5390679,4884.29,4.59034,0.750598,348.337203,57.169626,,,,,
15606,1,6.7650398,1.421,269,1.39215,789,4884.29,4.59034,0.75,348.337203,57.169626,,,,,
15607,1,1.2174936,2.57,6969,12.9438,2361,6596.04,4.2467,1.46,0.362099,39.383795,,,,,
15608,1,2.7324809,2.2139341,9548.280601,18.2785375,1809.041438,6695,4.17494,1.61271,9.458744,51.288778,,,,,
15609,1,9.4341589,2.8505348,4001.924935,6.3734064,799.4458445,5450.4,4.48,0.938168,289.226288,49.548281,,,,,
15610,1,21.216464,3.045,6499,13.1431,581,5925,4.1,1.55,42.436612,71.753088,,,,,
15611,1,4.7947749,4.799,6864,18.3428,1574,6333,3.86,2.18,28.282572,52.053921,,,,,
15612,1,1.2198382,2.8341804,12160.1096,18.2179311,2510.786674,7398.5,4.25,1.60242,36.712738,37.550444,,,,,
15613,1,4.7321735,2.589,8121,14.269,1229,6739,4.21,1.56,38.308075,30.360453,,,,,
15614,1,2.8641388,2.417,9597,15.5276,1373,6082,4.13,1.53,277.478075,85.233321,,,,,
15615,1,3.3326189,3.5620066,8310.506616,15.6399082,1590.667081,5768.2,4,1.6948299,279.262473,40.018691,,,,,
15616,1,5.0172146,3.7363301,14236.9594,13.5478019,1143.94739,5930,4.4,1.10013,274.701253,45.172219,,,,,
15617,1,2.1436364,3.1539349,9203.755274,18.0537588,1949.021483,6148,4.01,1.77061,291.162386,55.473027,,,,,
15618,1,4.5421594,4.294,9760,17.3816,1491,5939.3,4,1.73,224.872859,46.9601,,,,,
15619,1,3.7649949,2.642,14735,17.8182,1367,6724,4.29,1.42,94.792955,73.827567,,,,,
15620,1,3.1915257,2.756,8587,16.4091,1626,6673,4.13,1.69,65.469581,57.817209,,,,,
15621,1,2.7347651,3.205,9209,17.805,1808,6767.9,4.1,1.77,78.295591,33.317953,,,,,
15622,1,3.4744763,4.258,12920,19.6131,1789,6642.3,4.14,1.67,113.184238,33.835021,,,,,
15623,1,2.6158597,2.517,13363,13.1204,1267,5267,4.32,1.08,117.026769,50.225147,,,,,
15624,1,4.1250429,4.454,8804,15.3479,1608,6304,4.11,1.62,110.388028,58.268109,,,,,
15625,1,1.0914304,3.05123,15377.79205,22.6154555,2428.540871,6154,4.02046,1.74942,97.636645,29.672266,,,,,
15626,1,3.9228042,3.205,13970,15.8493,1369,6193,4.2858,1.3,110.168516,37.140595,,,,,
15627,1,2.3889051,1.032409,569.8511771,1.3399401,771.7556976,3959,4.68416,0.561356,282.737228,64.419466,,,,,
15628,1,2.7033942,2.927,10340,16.72,1790,6518,4.15,1.61,148.643119,40.387945,,,,,
15629,1,4.3532339,3.869,10270,16.2509,1388,5914,4.07,1.59,140.102965,33.882329,,,,,
15630,1,3.2122302,2.653,14429,13.0356,1183,5357.7,4.37,1.04,155.681459,50.128711,,,,,
15631,1,0.7365463,1.5732208,384.6733121,2.0231121,1831.26688,5250,4.42,0.963515,133.146837,28.329815,,,,,
15632,1,1.8817191,1.236,99270,10.9698,606,3138,4.91873,0.31,147.768528,35.968556,,,,,
15633,1,3.2384253,1.9941055,532.7580623,1.5148369,801.6779386,4111,4.55528,0.660806,7.302011,-30.454116,,,,,
15634,1,15.2321843,2.5318138,1228.533229,2.6196767,225.1300261,4111,4.55528,0.660806,7.302011,-30.454116,,,,,
15635,1,1.7063264,1.359,10980,10.1999,1091,4974,4.44059,0.9,165.167198,64.963845,,,,,
15636,1,2.9720774,4.41,6440,15.6498,1848,6101.12,3.92024,1.95,150.572626,53.950824,,,,,
15637,1,2.6438856,0.9689289,6404.705147,3.812114,594.0533593,3456,4.8,0.425432,175.550536,26.703067,,,,,
15638,1,4.1244833,3.567,9590,12.4249,1289,5634,4.24009,1.26,171.274935,41.028021,,,,,
15639,1,4.6170519,3.555,12210,12.4681,1281,5797,4.36164,1.11,183.36604,23.055687,,,,,
15640,1,1.3273482,2.083,18850,15.4709,1697,5555.05,4.36832,1.07,188.266205,44.915367,,,,,
15641,1,9.4893231,2.757,940,2.4304,708,5120,4.6,0.77,168.637658,25.710596,,,,,
15642,1,3.6935997,4.466185,8580.431891,17.0086591,1622.824619,6097.47,3.99566,1.78076,205.454246,-0.128171,,,,,
15643,1,2.1747062,2.846111,11173.19296,14.231871,1618.636705,6046.76,4.28918,1.2561899,246.69204,51.041133,,,,,
15644,1,7.8456075,5.892,7020,14.2866,1442,6266,4.08874,1.65,195.981836,30.640145,,,,,
15645,1,4.3011975,2.982,22050,15.3684,1027,5115.16,4.34437,1.03,213.14386,47.014783,,,,,
15646,1,3.2130578,2.169,22530,11.0975,918,4652.87,4.61265,0.7,209.388645,43.49331,,,,,
15647,1,35.4557945,3.867,9890,8.9807,485,5076,4.53,0.83,23.52145,-14.419149,,,,,
15648,1,0.9414525,2.05,11445,15.342,2251,6400,4.36583,1.35,24.354462,-45.677794,,,,,
15649,1,1.6453265,2.59,19310,19.0536,1818,6023,4.25,1.32,284.443905,69.570837,,,,,
15650,1,10.0205998,5.7591694,8218.144287,11.7679183,972.9644217,6038,4.35513,1.27527,36.775811,-50.284425,,,,,
15651,1,3.0566277,2.3926375,12517.52035,12.5182693,1265.775565,5735,4.41,1.03865,67.418582,-28.197215,,,,,
15652,1,1.3666563,1.967,21070,15.437,1676,5790.4,4.44,1.02,140.087589,-31.269212,,,,,
15653,1,1.6091845,1.63,13450,16.7675,1587,6393,4.24,1.43,180.208788,-46.13642,,,,,
15654,1,3.8404319,5.242,3580,12.3434,1761,5909,4.42,2.04,68.136479,-38.968297,,,,,
15655,1,4.3247708,4.267,6380,17.0257,1597,6457,3.9,2.13,180.165072,-45.799456,,,,,
15656,1,5.72226,2.648,25549,12.8433,687,4233.2,4.64,0.73,188.386428,-10.146214,,,,,
15657,1,9.6246665,4.297,10230,12.3182,925,5473,4.26,1.2,168.292908,-17.657779,,,,,
15658,1,5.4774433,5.277,9010,20.3433,1735,6942,3.94,2.09,199.433742,-47.237575,,,,,
15659,1,3.65688,3.542,7040,12.8031,1527,6239,4.15,1.53,4.146347,-10.976423,,,,,
15660,1,4.1536624,1.702,12310,12.7595,1138,5818.8,4.24,1.09,96.744643,-46.821364,,,,,
15661,1,8.1587261,4.288,15337,12.7393,1059,5600,4.50501,1,359.900874,-35.031335,,,,,
15662,1,5.4161129,3.385,14310,13.3752,1087,5652,4.36,1.1,170.324325,-22.388177,,,,,
15663,1,7.8181434,4.98,3650,9.95177,1125,5549,4,1.64,61.657801,-25.349667,,,,,
15664,1,5.4053583,4.859,6770,13.4237,1507,6410,4.14,1.59,126.337825,-11.500989,,,,,
15665,1,3.3489038,3.3546298,10987.17477,13.011038,1330.333793,5711,4.27,1.2295901,102.847425,-29.058655,,,,,
15666,1,4.1933422,1.8220996,4804.157266,11.5425702,1531.551784,6405,4.13,1.6277601,103.517356,-27.050416,,,,,
15667,1,2.2920348,3.1812507,10585.2906,13.2497142,1622.353794,6208,4.31,1.26526,108.452399,-33.437346,,,,,
15668,1,1.888231,3.6693894,4358.326088,14.4776426,2800.502262,8549,4.11,2.12128,109.104521,-31.244395,,,,,
15669,1,1.82069,3.049,12340,15.6593,1958,6155,4.24,1.35,296.688442,-63.565649,,,,,
15670,1,4.2337078,2.008,7690,19.6222,1491,6333.7,4.21,1.46,195.794015,-41.384862,,,,,
15671,1,3.9227122,2.555,11953,7.23153,1091,4800,4.53527,0.64,357.879198,-39.907121,,,,,
15672,1,2.5441537,2.128,6780,10.5577,1301,5652,4.2,1.31,200.634864,-44.688839,,,,,
15673,1,5.17958,4.524,7620,14.829,1416,6116,4.07,1.65,209.51701,-30.348153,,,,,
15674,1,4.5768651,3.5592795,10869.49031,19.1571223,1599.555979,6687,4.09,1.78295,112.419225,-29.937916,,,,,
15675,1,4.2042078,2.124,12080,12.1025,1210,6781,4.54,1.07,114.283382,-32.755419,,,,,
15676,1,2.8240691,3.808,8970,17.7861,2332,8004.2,4.2,1.84,147.580067,-66.113925,,,,,
15677,1,2.3447752,1.814,15340,13.4487,1178,5515,4.39,1.04,135.416303,-20.720369,,,,,
15678,1,1.3372349,1.7026098,1226.676056,3.0265786,1391.870113,5111.9,4.5,0.860256,89.598895,-30.811799,,,,,
15679,1,4.1117731,2.1575648,22017.88535,15.4112805,1032.627731,5424.8,4.49,0.916164,163.788852,-0.737066,,,,,
15680,1,2.278575,2.159825,13638.95888,14.7731999,1346.074411,4879,4.5,1.21163,320.762876,-40.048439,,,,,
15681,1,3.8537616,3.392,18650,14.7144,1298,5697,4.39,1.06,176.628323,-33.860076,,,,,
15682,1,2.8786641,2.207,8710,12.863,1297,6017,4.22,1.35,223.658719,-38.744547,,,,,
15683,1,3.8186276,4.282,3240,11.3749,1639,6090,3.88,2.03,171.845053,-44.088703,,,,,
15684,1,5.6107737,6.3384834,6651.689917,18.3701736,1583.751778,6013.5,4.17,2.21327,127.38723,-12.944768,,,,,
15685,1,3.2633165,5.2814337,5011.572503,15.0902486,1912.746699,6561,3.93,2.08347,100.571247,-29.77678,,,,,
15686,1,4.5111234,4.525,11170,18.5483,1599,6540.6,4.26,1.71,215.122762,-31.20207,,,,,
15687,1,4.4352884,1.89,6410,11.2110231,1365.123239,6245,4.24,1.38,141.920643,-19.347648,,,,,
15688,1,2.3506186,2.369,15940,12.801,1361,5593,4.46,0.97,60.948278,-19.056818,,,,,
15689,1,4.8996461,3.07,10957,15.9746,1183.014,5940,4.23158,1.5,5.160562,-23.935789,,,,,
15690,1,2.0727598,2.619,14761,14.2954,1708,5640,4.43703,1.13,24.605139,-55.772001,,,,,
15691,1,11.5778362,3.8772499,217.3994918,1.5422129,806.3295569,5739,4.51,1.02607,230.440115,-48.318817,,,,,
15692,1,27.5920718,3.2743016,555.3352929,2.7050278,603.6616824,5739,4.51,1.02607,230.440115,-48.318817,,,,,
15693,1,4.088722,3.5341354,195.1972939,1.6208326,1091.635552,5739,4.51,1.02607,230.440115,-48.318817,,,,,
15694,1,3.0565259,4.145,8800,15.1633,1715,5981,4.07,1.6,229.99122,36.229545,,,,,
15695,1,4.8099755,6.696,6965,22.6223,1869,6417,3.7,2.65,256.610728,44.776885,,,,,
15696,1,5.633477,4.132,5651,13.2583,1372,6412.8,4.09,1.7,245.151432,41.04796,,,,,
15697,1,3.9415041,2.866,21330,13.8352,1179,5729,4.52,0.92,240.549275,28.169625,,,,,
15698,1,2.8758831,3.14,3152,8.33267,1602,6084,4.17,1.46,247.622983,38.347535,,,,,
15699,1,8.8036803,2.997,8360,8.9006,813,5701,4.47,0.94,254.130502,44.302536,,,,,
15700,1,3.5852284,3.0197224,16909.22854,14.5431829,1233.532835,5852,4.40684,1.06725,264.27351,25.731147,,,,,
15701,1,3.5539283,3.6341388,9368.38877,21.2028076,1761.679443,6184,3.9042,2.0085199,268.304336,37.21174,,,,,
15702,1,5.0316347,5.265,4912,15.3999,1656,6350,3.87,2.16,267.640491,36.570176,,,,,
15703,1,1.306188,1.4177746,24746.27944,16.758883,1443.289405,5489,4.59342,0.820181,268.029111,37.546327,,,,,
15704,1,5.5080682,2.6399995,21584.75732,10.7299795,768.0533689,4790,4.58765,0.740113,256.346376,33.012325,,,,,
15705,1,4.627664,2.306,6190,14.3694,1581,6727.6,4.22,1.55,260.116172,38.242168,,,,,
15706,1,5.0052605,4.9057646,7641.404098,13.6314528,1333.324077,6115,4.16703,1.46701,271.537672,26.426606,,,,,
15707,1,1.8468345,2.565,13237,16.4012,1825,6352,4.27,1.36,278.631741,35.661431,,,,,
15708,1,3.2440454,3.6774272,15011.9382,21.0498466,1428.210878,5703,4.16,1.38951,283.305449,24.127248,,,,,
15709,1,2.7884723,2.9462464,14467.6854,13.9432645,1377.402036,5833,4.35385,1.12956,274.405533,36.621462,,,,,
15710,1,1.4013784,1.7042715,19735.20013,13.9977478,1403.655812,4984,4.41028,0.934977,267.284885,29.879043,,,,,
15711,1,2.4706114,1.794486,14310.71598,13.7703405,1363.799199,5854,4.45,1.01613,286.808526,49.316421,,,,,
15712,1,4.4379727,4.7176624,16222.5125,20.3565337,1414.044424,5967,4.08,1.5696599,286.243446,50.040367,,,,,
15713,1,7.8914271,4.2653156,9822.000249,12.9299942,1042.345681,5883,4.25,1.27992,282.629633,46.323281,,,,,
15714,1,3.5224751,3.2804955,8602.325645,15.9014832,1566.704813,6179,4.11,1.5817,281.288134,42.451098,,,,,
15715,1,3.024111,2.7209657,7558.641109,12.0899079,1509.610478,6041,4.22,1.36388,285.240829,46.668241,,,,,
15716,1,3.5484481,4.5123025,7022.005689,15.2165016,1678.304455,6295,4.03,1.78185,299.407034,44.035039,,,,,
15717,1,4.954648,3.639,7357,13.0889,1386,6562,4.24,1.47,311.042756,-39.225486,,,,,
15718,1,4.9549631,5.9565174,8236.25668,18.4504689,1584.469315,6282.4,3.92936,1.99207,309.511234,-48.462083,,,,,
